순번,시도본부,소방서,119안전센터명,주소,latitude,longtitude
492,경기북부소방재난본부,남양주소방서,오남,경기도 남양주시 오남읍 진건오남로 772,37.6968421497046,127.20575965489
493,경기북부소방재난본부,남양주소방서,가운,경기도 남양주시 가운로 16,37.604864008536,127.15839565181
494,경기북부소방재난본부,파주소방서,통일,파주시 파주읍 통일로 1564,37.8474853191245,126.789496685703
495,경기북부소방재난본부,파주소방서,금촌,경기도 파주시 가나무로 136 ,37.7538681992964,126.78043367177
496,경기북부소방재난본부,파주소방서,법원,경기도 파주시 법원읍 화합로 141,37.8467995768885,126.882419089365
497,경기북부소방재난본부,파주소방서,광탄,경기도 파주시 광탄면 혜음로 1040 ,37.7757791138266,126.851304160625
498,경기북부소방재난본부,파주소방서,탄현,경기도 파주시 탄현면 필승로 458 ,37.7814103774845,126.687323365717
499,경기북부소방재난본부,파주소방서,월롱,경기도 파주시 월롱면 엘씨디로 310 ,37.8152239180462,126.752577134544
500,경기북부소방재난본부,파주소방서,교하,경기도 파주시 청석로 301 ,37.7290174191164,126.717243414825
501,경기북부소방재난본부,파주소방서,적성,경기도 파주시 적성면 감악산로 1220 ,37.9555396819303,126.928374733953
502,경기북부소방재난본부,파주소방서,운정,경기도 파주시 야당동 1003-2,37.7118381245211,126.749743762205
503,경기북부소방재난본부,구리소방서,교문,"경기도 구리시 아차산로 487번길 46, 교문119안전센터",37.598289965826,127.127832898903
504,경기북부소방재난본부,구리소방서,인창,"경기도 구리시 건원대로 34번길 28, 인창119안전센터",37.6041917488132,127.141920629033
505,경기북부소방재난본부,포천소방서,군내,경기도 포천시 군내면 호국로 1538,37.8913495611211,127.202615939326
506,경기북부소방재난본부,포천소방서,소흘,경기도 포천시 소흘읍 송우로 182(송우리 576-1),37.8360945080896,127.13174003256
507,경기북부소방재난본부,포천소방서,영북,경기도 포천시 영북면 영북로 144,38.087120511956,127.275438779423
508,경기북부소방재난본부,포천소방서,일동,경기도 포천시 일동면 영일로 978,37.9480490250794,127.309969366675
509,경기북부소방재난본부,포천소방서,가산,경기도 포천시 포천로 890,37.8484965104987,127.194491734205
510,경기북부소방재난본부,포천소방서,내촌,경기도 포천시 내촌면 내촌로 120,37.7904317665101,127.230477025699
511,경기북부소방재난본부,포천소방서,영중,경기도 포천시 영중면 양문로 66,37.9985156571718,127.242747776886
512,경기북부소방재난본부,양주소방서,백석,양주시 백석읍 꿈나무로 156,37.7958712056516,126.989398283979
513,경기북부소방재난본부,양주소방서,회천,양주시 화합로 1272,37.8461677292825,127.055589223047
514,경기북부소방재난본부,양주소방서,광적,양주시 광적면 광적로 55,37.8234592178815,126.981568127586
515,경기북부소방재난본부,양주소방서,고읍,양주시 고덕로 266,37.8019131551347,127.069887658369
516,경기북부소방재난본부,양주소방서,남면,양주시 남면 삼육사로 247,37.9017388836514,126.98646473674
517,경기북부소방재난본부,양주소방서,장흥,양주시 장흥면 일영로 794,37.71204557241,126.936247198876
518,경기북부소방재난본부,동두천소방서,불현,경기도 동두천시 지행로 6(지행동),37.8922636252089,127.047600860923
519,경기북부소방재난본부,동두천소방서,소요,경기도 동두천시 평화로 2910번길 65(상봉암동),37.9464015597105,127.065130915744
520,경기북부소방재난본부,가평소방서,가평,가평군 가평읍 가화로 36,37.8232629218916,127.516447204938
521,경기북부소방재난본부,가평소방서,조종면,가평군 조종면 현창로 14,37.8161627372582,127.349804751171
522,경기북부소방재난본부,연천소방서,은대,경기도 연천군 전곡읍 평화로 892,38.0483966082738,127.068494670454
523,경기북부소방재난본부,연천소방서,전곡,경기도 연천군 전곡읍 전곡로 27,38.0162295654075,127.071945296893
524,경기북부소방재난본부,연천소방서,연천,경기도 연천군 연천읍 차현로 92,38.0994359467987,127.076812710753
525,강원소방본부,춘천소방서,현장대응과(후평),강원도 춘천시 후석로 446,37.88938085608,127.743321389286
526,강원소방본부,춘천소방서,소양,강원도 춘천시 금강로 15,0,0
527,강원소방본부,춘천소방서,춘천_효자,강원도 춘천시 효명길 8,37.8710253658566,127.726384162099
528,강원소방본부,춘천소방서,석사,강원도 춘천시 동내면 고은길9,37.8461967013743,127.771148195435
529,강원소방본부,춘천소방서,강촌,강원도 춘천시 남산면 소주고개로 680,37.7852146030254,127.647538655395
530,강원소방본부,춘천소방서,신북,강원도 춘천시 신북읍 신북로 35,37.9284575568303,127.751267006327
531,강원소방본부,춘천소방서,화천,강원도 춘천시 화천군 화천읍 강변로 155,0,0
532,강원소방본부,춘천소방서,사내,강원도 춘천시 화천군 사내면 문화마을 1길 6,0,0
533,강원소방본부,춘천소방서,양구,강원도 춘천시 양구군 양구읍 비봉로 73번길 12,0,0
534,강원소방본부,원주소방서,현장대응과(명륜),강원도 원주시 남원로 487,37.3282289800628,127.944075505492
535,강원소방본부,원주소방서,원주_우산,강원도 원주시 우산동 우산공단길 9,37.374095744699,127.941824631642
536,강원소방본부,원주소방서,단구,강원도 원주시 단구동 강변로 255,37.3305016864797,127.961469748645
537,강원소방본부,원주소방서,원주_신림,강원도 원주시 신림면 치악로 27,37.2297480513986,128.079042773176
538,강원소방본부,원주소방서,학성,강원도 원주시 학성동 학성길 122,37.3536937756547,127.944844680219
539,강원소방본부,원주소방서,태장,강원도 원주시 태장동 태장공단길 4,37.4015076571564,127.95263408993
540,강원소방본부,원주소방서,문막,강원도 원주시 문막읍 문막시장1길 90,37.3034689375246,127.814528255632
541,강원소방본부,원주소방서,흥업,강원도 원주시 귀래면 북원로 53-5,37.1660626837078,127.884163403367
542,강원소방본부,강릉소방서,현장대응과(유산),강원도 강릉시 선수천로 64-28,0,0
543,강원소방본부,강릉소방서,경포,강원도 강릉시 해안로 502,37.8050185271935,128.90519519659
544,강원소방본부,강릉소방서,내곡,강원도 강릉시 범일로 660,37.7448384670065,128.884699084162
545,강원소방본부,강릉소방서,주문진,강원도 강릉시 연곡면 연주로 226,37.8740279545701,128.831596005583
546,강원소방본부,강릉소방서,포남,강원도 강릉시 하평2길 23,37.7723137257484,128.912905980189
547,강원소방본부,강릉소방서,강릉_옥계,강원도 강릉시 옥계면 현내시장길 163,37.6023230229975,129.030129159797
548,강원소방본부,동해소방서,현장대응과(천곡),강원도 동해시 천곡로 120,37.5245211709504,129.118870832579
549,강원소방본부,동해소방서,묵호,강원도 동해시 일출로 29,37.5516043682953,129.110657146281
550,강원소방본부,동해소방서,북삼,강원도 동해시 효자남길 33-10,37.4892996155971,129.106876823229
551,강원소방본부,동해소방서,북평,강원도 동해시 공단1로 21,37.4715245730249,129.142924875975
552,강원소방본부,태백소방서,현장대응과(황지),강원도 태백시 태백로 1120,37.158538174268,128.989323090733
553,강원소방본부,태백소방서,태백_장성,강원도 태백시 석공길 16-9,37.1034269434401,129.008027822054
